Date,Expiry Date,Option Type,Strike Price,Open Price,High Price,Low Price,Close Price,Last Price,Settlement Price,Volume,Value  (₹ Lakhs) ,Premium Value  (₹ Lakhs) ,Open Interest,Change in OI
20-Jun-2025,28-Aug-2025,XX,"-","690.00","703.50","690.00","700.55","699.50","700.55",20000,"1,40,02,000.00","1,40,02,000.00",31250,-3750
19-Jun-2025,31-Jul-2025,XX,"-","685.50","701.90","684.85","687.70","686.65","687.70",708750,"49,13,11,187.50","49,13,11,187.50",956250,195000
19-Jun-2025,28-Aug-2025,XX,"-","699.90","700.50","689.00","690.00","689.00","690.00",16250,"1,13,01,812.50","1,13,01,812.50",35000,5000
19-Jun-2025,26-Jun-2025,XX,"-","684.00","698.95","682.10","685.25","685.25","685.25",3262500,"2,25,42,77,187.50","2,25,42,77,187.50",19645000,172500
18-Jun-2025,26-Jun-2025,XX,"-","679.25","686.90","676.95","683.80","684.25","683.80",1326250,"90,66,61,000.00","90,66,61,000.00",19472500,210000
18-Jun-2025,31-Jul-2025,XX,"-","683.30","689.50","680.50","686.50","686.85","686.50",273750,"18,79,84,125.00","18,79,84,125.00",761250,100000
18-Jun-2025,28-Aug-2025,XX,"-","689.45","689.45","687.65","687.65","687.65","689.75",6250,"43,01,812.50","43,01,812.50",30000,2500
17-Jun-2025,28-Aug-2025,XX,"-","693.55","695.00","684.80","684.80","684.80","684.80",8750,"60,47,000.00","60,47,000.00",27500,3750
17-Jun-2025,31-Jul-2025,XX,"-","693.40","694.00","681.55","682.45","682.40","682.45",605000,"41,58,15,187.50","41,58,15,187.50",661250,276250
17-Jun-2025,26-Jun-2025,XX,"-","693.05","693.05","678.50","679.50","679.25","679.50",2888750,"1,97,67,35,937.50","1,97,67,35,937.50",19262500,116250
16-Jun-2025,26-Jun-2025,XX,"-","681.30","699.90","676.25","694.85","694.30","694.85",3052500,"2,10,85,30,375.00","2,10,85,30,375.00",19146250,172500
16-Jun-2025,31-Jul-2025,XX,"-","682.85","702.80","681.00","698.05","697.20","698.05",422500,"29,35,79,437.50","29,35,79,437.50",385000,40000
16-Jun-2025,28-Aug-2025,XX,"-","686.00","700.00","686.00","700.00","700.00","701.15",13750,"95,61,000.00","95,61,000.00",23750,0
13-Jun-2025,26-Jun-2025,XX,"-","666.50","689.90","662.05","681.75","681.90","681.75",6777500,"4,60,85,30,562.50","4,60,85,30,562.50",18973750,916250
13-Jun-2025,31-Jul-2025,XX,"-","662.00","692.70","662.00","685.15","684.85","685.15",353750,"24,17,66,812.50","24,17,66,812.50",345000,27500
13-Jun-2025,28-Aug-2025,XX,"-","675.20","693.40","675.20","688.05","688.05","688.05",13750,"94,39,062.50","94,39,062.50",23750,0
12-Jun-2025,31-Jul-2025,XX,"-","682.30","685.45","671.70","673.00","672.00","673.00",203750,"13,81,21,625.00","13,81,21,625.00",317500,88750
12-Jun-2025,26-Jun-2025,XX,"-","684.50","684.50","668.05","669.30","668.35","669.30",2641250,"1,78,06,60,250.00","1,78,06,60,250.00",18057500,142500
12-Jun-2025,28-Aug-2025,XX,"-","687.00","687.00","673.75","673.75","673.75","673.75",11250,"76,42,437.50","76,42,437.50",23750,2500
11-Jun-2025,31-Jul-2025,XX,"-","696.60","697.10","689.35","691.10","690.00","691.10",78750,"5,45,63,937.50","5,45,63,937.50",228750,21250
11-Jun-2025,26-Jun-2025,XX,"-","692.90","697.20","685.60","688.05","686.55","688.05",1395000,"96,32,82,312.50","96,32,82,312.50",17915000,138750
11-Jun-2025,28-Aug-2025,XX,"-","698.50","698.50","692.00","692.00","692.00","694.70",12500,"87,10,250.00","87,10,250.00",21250,7500
10-Jun-2025,28-Aug-2025,XX,"-","707.60","707.60","701.50","701.50","701.50","704.55",2500,"17,61,375.00","17,61,375.00",13750,-1250
10-Jun-2025,31-Jul-2025,XX,"-","704.75","705.75","698.00","698.90","698.00","698.90",52500,"3,68,31,000.00","3,68,31,000.00",207500,20000
10-Jun-2025,26-Jun-2025,XX,"-","703.55","703.55","693.35","696.55","695.95","696.55",2011250,"1,40,22,12,500.00","1,40,22,12,500.00",17776250,-176250
09-Jun-2025,26-Jun-2025,XX,"-","699.00","704.70","695.95","702.85","703.40","702.85",1895000,"1,32,89,84,250.00","1,32,89,84,250.00",17952500,413750
09-Jun-2025,31-Jul-2025,XX,"-","702.95","706.50","699.15","705.75","705.55","705.75",67500,"4,75,04,187.50","4,75,04,187.50",187500,-3750
09-Jun-2025,28-Aug-2025,XX,"-","705.50","707.50","705.50","707.00","707.00","708.75",3750,"26,50,000.00","26,50,000.00",15000,2500
06-Jun-2025,31-Jul-2025,XX,"-","692.45","704.30","692.25","698.75","698.25","698.75",106250,"7,42,96,000.00","7,42,96,000.00",191250,-6250
06-Jun-2025,26-Jun-2025,XX,"-","687.90","701.90","687.90","697.00","696.30","697.00",2395000,"1,66,85,02,875.00","1,66,85,02,875.00",17538750,-56250
06-Jun-2025,28-Aug-2025,XX,"-","698.70","704.40","698.70","701.85","701.85","701.85",7500,"52,61,375.00","52,61,375.00",12500,1250
05-Jun-2025,26-Jun-2025,XX,"-","689.00","695.35","686.45","690.10","690.65","690.10",2185000,"1,50,97,38,187.50","1,50,97,38,187.50",17595000,-16250
05-Jun-2025,31-Jul-2025,XX,"-","694.00","697.75","690.00","692.65","692.85","692.65",93750,"6,50,26,750.00","6,50,26,750.00",197500,2500
05-Jun-2025,28-Aug-2025,XX,"-","698.00","698.00","694.50","695.05","695.05","695.05",5000,"34,81,750.00","34,81,750.00",11250,1250
04-Jun-2025,28-Aug-2025,XX,"-","672.85","693.00","672.85","693.00","693.00","693.00",7500,"51,28,750.00","51,28,750.00",10000,2500
04-Jun-2025,26-Jun-2025,XX,"-","671.60","690.50","666.05","689.00","689.50","689.00",8628750,"5,85,61,48,625.00","5,85,61,48,625.00",17611250,-125000
04-Jun-2025,31-Jul-2025,XX,"-","675.85","692.70","669.70","691.40","692.70","691.40",197500,"13,49,66,000.00","13,49,66,000.00",195000,-3750
03-Jun-2025,31-Jul-2025,XX,"-","669.20","669.20","662.00","663.40","662.70","663.40",40000,"2,65,88,875.00","2,65,88,875.00",198750,7500
03-Jun-2025,28-Aug-2025,XX,"-","671.00","671.00","664.00","664.00","664.00","666.50",6250,"41,75,000.00","41,75,000.00",7500,1250
03-Jun-2025,26-Jun-2025,XX,"-","662.60","667.45","657.00","660.20","659.80","660.20",1232500,"81,54,86,000.00","81,54,86,000.00",17736250,100000
02-Jun-2025,31-Jul-2025,XX,"-","660.00","668.15","657.85","667.45","667.75","667.45",46250,"3,07,24,000.00","3,07,24,000.00",191250,-6250
02-Jun-2025,26-Jun-2025,XX,"-","661.00","665.75","654.70","664.60","665.45","664.60",1973750,"1,30,48,32,937.50","1,30,48,32,937.50",17636250,247500
02-Jun-2025,28-Aug-2025,XX,"-","665.00","665.00","665.00","665.00","665.00","670.90",1250,"8,31,250.00","8,31,250.00",6250,1250
30-May-2025,26-Jun-2025,XX,"-","672.75","674.00","657.30","659.70","659.80","659.70",2543750,"1,68,63,93,437.50","1,68,63,93,437.50",17388750,368750
30-May-2025,28-Aug-2025,XX,"-","671.40","671.40","663.45","665.10","664.75","665.10",7500,"49,99,250.00","49,99,250.00",5000,5000
30-May-2025,31-Jul-2025,XX,"-","675.65","677.00","660.60","663.15","662.75","663.15",86250,"5,74,57,125.00","5,74,57,125.00",197500,33750
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,29-May-2025,XX,"-","661.25","671.90","659.85","669.35","669.00","670.40",3757500,"2,51,05,74,375.00","2,51,05,74,375.00",921250,-2457500
29-May-2025,26-Jun-2025,XX,"-","664.70","675.60","663.25","673.35","672.70","673.35",5580000,"3,74,80,78,812.50","3,74,80,78,812.50",17020000,2247500
29-May-2025,31-Jul-2025,XX,"-","667.30","676.80","666.65","675.70","676.00","675.70",53750,"3,61,93,375.00","3,61,93,375.00",163750,8750
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
28-May-2025,29-May-2025,XX,"-","669.50","669.65","657.15","660.25","658.70","660.25",6676250,"4,41,89,63,500.00","4,41,89,63,500.00",3378750,-4363750
28-May-2025,31-Jul-2025,XX,"-","672.05","672.05","663.00","667.45","666.00","667.45",70000,"4,67,63,687.50","4,67,63,687.50",155000,27500
28-May-2025,26-Jun-2025,XX,"-","671.50","671.50","660.10","664.50","663.05","664.50",7476250,"4,97,50,40,562.50","4,97,50,40,562.50",14772500,5360000
27-May-2025,31-Jul-2025,XX,"-","666.40","674.05","666.40","674.00","674.00","673.45",27500,"1,84,75,250.00","1,84,75,250.00",127500,3750
27-May-2025,26-Jun-2025,XX,"-","666.05","672.40","663.80","670.40","671.10","670.40",5486250,"3,67,16,40,500.00","3,67,16,40,500.00",9412500,3502500
27-May-2025,29-May-2025,XX,"-","663.20","669.60","660.35","667.85","669.00","667.85",5065000,"3,37,39,34,437.50","3,37,39,34,437.50",7742500,-3032500
26-May-2025,29-May-2025,XX,"-","667.70","667.70","660.90","662.80","663.20","662.80",5295000,"3,51,28,63,437.50","3,51,28,63,437.50",10775000,-3595000
26-May-2025,26-Jun-2025,XX,"-","670.60","670.60","663.75","666.25","665.70","666.25",5295000,"3,53,00,16,125.00","3,53,00,16,125.00",5910000,4223750
26-May-2025,31-Jul-2025,XX,"-","669.80","670.90","666.50","668.00","668.00","668.00",31250,"2,09,11,750.00","2,09,11,750.00",123750,13750
23-May-2025,26-Jun-2025,XX,"-","681.00","681.00","667.70","669.45","667.70","669.45",1280000,"86,00,52,187.50","86,00,52,187.50",1686250,715000
23-May-2025,29-May-2025,XX,"-","676.65","676.65","664.20","666.20","665.10","666.20",2540000,"1,69,93,17,500.00","1,69,93,17,500.00",14370000,5000
23-May-2025,31-Jul-2025,XX,"-","679.00","679.00","670.30","670.95","670.30","670.95",20000,"1,34,89,750.00","1,34,89,750.00",110000,11250
22-May-2025,26-Jun-2025,XX,"-","676.35","680.55","668.30","679.35","679.60","679.35",392500,"26,55,12,687.50","26,55,12,687.50",971250,58750
22-May-2025,31-Jul-2025,XX,"-","670.50","680.30","670.50","680.30","680.25","680.30",8750,"59,23,562.50","59,23,562.50",98750,0
22-May-2025,29-May-2025,XX,"-","673.00","677.35","664.00","675.35","676.90","675.35",1856250,"1,24,85,13,812.50","1,24,85,13,812.50",14365000,68750
21-May-2025,29-May-2025,XX,"-","682.60","684.25","672.60","676.00","675.55","676.00",2105000,"1,42,67,06,875.00","1,42,67,06,875.00",14296250,201250
21-May-2025,26-Jun-2025,XX,"-","684.00","688.00","676.00","679.65","678.95","679.65",318750,"21,70,40,500.00","21,70,40,500.00",912500,95000
21-May-2025,31-Jul-2025,XX,"-","685.00","687.00","680.00","681.25","681.00","681.25",17500,"1,19,70,812.50","1,19,70,812.50",98750,11250
20-May-2025,31-Jul-2025,XX,"-","699.10","699.10","682.50","685.45","682.60","685.45",47500,"3,26,66,812.50","3,26,66,812.50",87500,36250
20-May-2025,26-Jun-2025,XX,"-","696.35","702.25","680.95","683.35","685.25","683.35",430000,"29,63,59,000.00","29,63,59,000.00",817500,190000
20-May-2025,29-May-2025,XX,"-","690.40","699.50","676.65","679.60","681.45","679.60",3273750,"2,24,48,33,562.50","2,24,48,33,562.50",14095000,-90000
19-May-2025,29-May-2025,XX,"-","675.10","705.25","666.90","696.90","697.40","696.90",9167500,"6,34,56,01,875.00","6,34,56,01,875.00",14185000,-677500
19-May-2025,26-Jun-2025,XX,"-","679.30","708.60","671.00","700.40","700.45","700.40",875000,"60,43,46,437.50","60,43,46,437.50",627500,-22500
19-May-2025,31-Jul-2025,XX,"-","680.00","708.00","672.10","704.70","704.70","703.85",40000,"2,77,64,125.00","2,77,64,125.00",51250,-8750
16-May-2025,26-Jun-2025,XX,"-","684.80","689.10","675.05","680.60","679.30","680.60",396250,"26,94,78,562.50","26,94,78,562.50",650000,192500
16-May-2025,29-May-2025,XX,"-","686.85","689.45","671.10","676.85","675.40","676.85",4575000,"3,09,67,93,250.00","3,09,67,93,250.00",14862500,766250
16-May-2025,31-Jul-2025,XX,"-","685.00","690.40","676.90","682.05","681.15","682.05",32500,"2,21,46,687.50","2,21,46,687.50",60000,12500
15-May-2025,29-May-2025,XX,"-","705.50","707.15","675.50","686.45","687.35","686.45",13027500,"8,94,80,58,562.50","8,94,80,58,562.50",14096250,405000
15-May-2025,26-Jun-2025,XX,"-","695.00","706.50","679.10","689.55","690.00","689.55",835000,"57,47,52,062.50","57,47,52,062.50",457500,180000
15-May-2025,31-Jul-2025,XX,"-","699.00","705.65","682.00","690.40","690.05","690.40",60000,"4,14,23,937.50","4,14,23,937.50",47500,22500
14-May-2025,29-May-2025,XX,"-","701.00","712.80","682.20","695.70","694.00","695.70",11208750,"7,81,50,17,250.00","7,81,50,17,250.00",13691250,667500
14-May-2025,31-Jul-2025,XX,"-","710.80","710.80","689.00","699.00","699.00","703.85",13750,"96,06,437.50","96,06,437.50",25000,6250
14-May-2025,26-Jun-2025,XX,"-","706.30","715.20","686.35","699.15","698.60","699.15",495000,"34,66,65,250.00","34,66,65,250.00",277500,52500
13-May-2025,31-Jul-2025,XX,"-","711.85","711.85","700.00","707.10","706.40","707.10",11250,"79,46,812.50","79,46,812.50",18750,0
13-May-2025,26-Jun-2025,XX,"-","698.85","711.25","698.85","706.85","706.00","706.85",127500,"8,99,90,187.50","8,99,90,187.50",225000,22500
13-May-2025,29-May-2025,XX,"-","695.95","709.30","694.65","703.20","703.20","703.20",4238750,"2,97,61,69,187.50","2,97,61,69,187.50",13023750,-21250
12-May-2025,29-May-2025,XX,"-","685.55","704.75","684.00","699.80","699.65","699.80",4660000,"3,23,43,90,812.50","3,23,43,90,812.50",13045000,181250
12-May-2025,26-Jun-2025,XX,"-","690.00","706.15","687.60","703.20","702.50","703.20",160000,"11,15,48,750.00","11,15,48,750.00",202500,-3750
12-May-2025,31-Jul-2025,XX,"-","688.45","699.30","688.45","697.85","697.85","706.40",15000,"1,04,13,750.00","1,04,13,750.00",18750,-3750
09-May-2025,26-Jun-2025,XX,"-","669.65","677.65","665.30","675.90","677.45","675.90",98750,"6,62,58,250.00","6,62,58,250.00",206250,-2500
09-May-2025,29-May-2025,XX,"-","655.30","674.80","655.30","672.25","671.70","672.25",2607500,"1,74,16,09,062.50","1,74,16,09,062.50",12863750,-55000
09-May-2025,31-Jul-2025,XX,"-","666.00","674.00","666.00","673.00","673.00","680.50",7500,"50,25,687.50","50,25,687.50",22500,0
08-May-2025,26-Jun-2025,XX,"-","711.10","713.00","673.90","676.75","674.00","676.75",221250,"15,35,37,937.50","15,35,37,937.50",208750,37500
08-May-2025,31-Jul-2025,XX,"-","711.95","711.95","674.55","674.90","674.55","674.90",27500,"1,89,73,812.50","1,89,73,812.50",22500,18750
08-May-2025,29-May-2025,XX,"-","706.40","711.70","669.85","673.55","671.80","673.55",4868750,"3,34,46,11,187.50","3,34,46,11,187.50",12918750,-165000
07-May-2025,29-May-2025,XX,"-","700.50","715.40","700.50","709.65","708.90","709.65",2467500,"1,74,83,80,500.00","1,74,83,80,500.00",13083750,-53750
07-May-2025,26-Jun-2025,XX,"-","707.30","717.35","705.25","713.10","712.55","713.10",82500,"5,86,68,812.50","5,86,68,812.50",171250,31250
07-May-2025,31-Jul-2025,XX,"-","713.90","713.90","712.75","712.75","712.75","718.15",2500,"17,83,312.50","17,83,312.50",3750,1250
06-May-2025,31-Jul-2025,XX,"-","721.10","721.10","718.00","718.00","718.00","717.30",2500,"17,98,875.00","17,98,875.00",2500,1250
06-May-2025,26-Jun-2025,XX,"-","729.00","729.00","708.25","710.90","712.05","710.90",90000,"6,45,66,750.00","6,45,66,750.00",140000,15000
06-May-2025,29-May-2025,XX,"-","728.00","729.05","704.50","708.05","709.10","708.05",2691250,"1,92,15,59,125.00","1,92,15,59,125.00",13137500,-180000
05-May-2025,29-May-2025,XX,"-","705.55","727.00","705.55","724.00","724.80","724.00",6233750,"4,48,34,12,937.50","4,48,34,12,937.50",13317500,137500
05-May-2025,26-Jun-2025,XX,"-","714.95","729.00","714.25","726.85","726.50","726.85",117500,"8,47,83,312.50","8,47,83,312.50",125000,3750
05-May-2025,31-Jul-2025,XX,"-","714.00","714.00","714.00","714.00","714.00","732.30",1250,"8,92,500.00","8,92,500.00",1250,1250
02-May-2025,26-Jun-2025,XX,"-","721.00","724.00","701.45","704.85","705.70","704.85",66250,"4,71,56,375.00","4,71,56,375.00",121250,15000
02-May-2025,29-May-2025,XX,"-","719.35","722.95","697.75","701.65","702.85","701.65",2370000,"1,67,74,43,375.00","1,67,74,43,375.00",13180000,-36250
02-May-2025,31-Jul-2025,XX,"-","-","-","-","729.65","-","711.65",0,"-","-",0,0
30-Apr-2025,26-Jun-2025,XX,"-","714.40","729.65","714.40","720.45","717.80","720.45",93750,"6,78,61,062.50","6,78,61,062.50",106250,31250
30-Apr-2025,31-Jul-2025,XX,"-","-","-","-","729.65","-","727.65",0,"-","-",0,0
30-Apr-2025,29-May-2025,XX,"-","711.45","727.45","708.00","717.70","716.45","717.70",3208750,"2,31,18,78,187.50","2,31,18,78,187.50",13216250,-328750
29-Apr-2025,31-Jul-2025,XX,"-","-","-","-","729.65","-","720.55",0,"-","-",0,0
29-Apr-2025,26-Jun-2025,XX,"-","715.40","716.50","706.25","714.00","716.10","714.00",52500,"3,74,36,437.50","3,74,36,437.50",75000,6250
29-Apr-2025,29-May-2025,XX,"-","708.55","715.20","703.60","711.65","713.00","711.65",1781250,"1,26,64,30,750.00","1,26,64,30,750.00",13545000,-12500
28-Apr-2025,29-May-2025,XX,"-","698.50","711.00","696.50","707.65","707.50","707.65",2413750,"1,69,78,22,562.50","1,69,78,22,562.50",13557500,-131250
28-Apr-2025,26-Jun-2025,XX,"-","712.00","712.00","702.00","709.35","711.00","709.35",26250,"1,85,56,187.50","1,85,56,187.50",68750,8750
28-Apr-2025,31-Jul-2025,XX,"-","-","-","-","729.65","-","717.55",0,"-","-",0,0
25-Apr-2025,26-Jun-2025,XX,"-","722.55","722.55","696.60","699.80","699.90","699.80",70000,"4,92,80,750.00","4,92,80,750.00",60000,13750
25-Apr-2025,29-May-2025,XX,"-","719.50","721.50","693.95","697.75","698.90","697.75",3337500,"2,34,15,80,000.00","2,34,15,80,000.00",13688750,-807500
25-Apr-2025,31-Jul-2025,XX,"-","-","-","-","729.65","-","706.85",0,"-","-",0,0
24-Apr-2025,24-Apr-2025,XX,"-","714.55","717.65","703.35","716.25","716.00","716.50",2472500,"1,75,61,67,750.00","1,75,61,67,750.00",1373750,-1233750
24-Apr-2025,26-Jun-2025,XX,"-","718.05","723.75","710.00","721.20","723.75","721.20",35000,"2,51,56,312.50","2,51,56,312.50",46250,-5000
24-Apr-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
24-Apr-2025,29-May-2025,XX,"-","717.55","720.80","707.25","719.50","718.75","719.50",3962500,"2,83,38,64,687.50","2,83,38,64,687.50",14496250,468750
23-Apr-2025,24-Apr-2025,XX,"-","704.55","713.60","690.00","711.45","710.85","711.45",8501250,"5,97,07,77,562.50","5,97,07,77,562.50",2607500,-4622500
23-Apr-2025,29-May-2025,XX,"-","708.25","717.80","694.05","715.75","715.20","715.75",10390000,"7,34,07,42,000.00","7,34,07,42,000.00",14027500,5401250
23-Apr-2025,26-Jun-2025,XX,"-","710.45","718.90","697.65","718.05","717.50","718.05",47500,"3,37,79,187.50","3,37,79,187.50",51250,10000
22-Apr-2025,26-Jun-2025,XX,"-","709.00","714.30","701.60","706.90","706.90","706.90",17500,"1,24,29,750.00","1,24,29,750.00",41250,6250
22-Apr-2025,29-May-2025,XX,"-","701.55","715.70","694.75","706.55","705.60","706.55",6186250,"4,37,65,28,062.50","4,37,65,28,062.50",8626250,3618750
22-Apr-2025,24-Apr-2025,XX,"-","693.65","712.00","690.20","702.40","701.95","702.40",6993750,"4,91,57,81,812.50","4,91,57,81,812.50",7230000,-3907500
21-Apr-2025,24-Apr-2025,XX,"-","702.10","706.75","693.75","695.80","698.00","695.80",7105000,"4,98,53,81,437.50","4,98,53,81,437.50",11137500,-3782500
21-Apr-2025,29-May-2025,XX,"-","704.35","710.40","698.00","700.05","702.60","700.05",6096250,"4,30,36,20,687.50","4,30,36,20,687.50",5007500,4085000
21-Apr-2025,26-Jun-2025,XX,"-","708.30","709.50","700.00","701.15","700.00","701.15",26250,"1,85,46,437.50","1,85,46,437.50",35000,10000
17-Apr-2025,29-May-2025,XX,"-","709.00","710.25","694.80","700.75","700.05","700.75",1022500,"71,56,65,750.00","71,56,65,750.00",922500,543750
17-Apr-2025,24-Apr-2025,XX,"-","701.50","708.00","691.25","697.15","697.05","697.15",2871250,"2,00,20,98,437.50","2,00,20,98,437.50",14920000,-87500
17-Apr-2025,26-Jun-2025,XX,"-","700.15","700.15","696.20","699.95","699.95","706.90",5000,"34,92,062.50","34,92,062.50",25000,0
16-Apr-2025,26-Jun-2025,XX,"-","706.95","706.95","697.65","697.65","697.65","712.40",8750,"61,55,312.50","61,55,312.50",25000,6250
16-Apr-2025,24-Apr-2025,XX,"-","699.85","706.00","690.10","702.45","701.35","702.45",2876250,"2,01,33,51,062.50","2,01,33,51,062.50",15007500,-216250
16-Apr-2025,29-May-2025,XX,"-","702.55","708.90","694.00","705.30","704.80","705.30",375000,"26,37,52,937.50","26,37,52,937.50",378750,105000
15-Apr-2025,24-Apr-2025,XX,"-","692.60","703.00","691.00","701.20","699.35","701.20",3363750,"2,34,69,97,250.00","2,34,69,97,250.00",15223750,143750
15-Apr-2025,26-Jun-2025,XX,"-","694.70","705.05","694.70","705.05","705.05","710.45",11250,"78,71,250.00","78,71,250.00",18750,1250
15-Apr-2025,29-May-2025,XX,"-","695.25","705.20","695.05","704.35","703.00","704.35",262500,"18,38,06,250.00","18,38,06,250.00",273750,52500
11-Apr-2025,26-Jun-2025,XX,"-","690.50","690.50","683.00","684.00","684.00","695.10",3750,"25,71,875.00","25,71,875.00",17500,0
11-Apr-2025,29-May-2025,XX,"-","696.70","712.65","677.05","689.65","689.25","689.65",203750,"14,01,96,250.00","14,01,96,250.00",221250,28750
11-Apr-2025,24-Apr-2025,XX,"-","690.65","695.90","675.25","687.05","687.90","687.05",2610000,"1,78,59,12,750.00","1,78,59,12,750.00",15080000,-191250
09-Apr-2025,24-Apr-2025,XX,"-","679.80","699.10","672.50","685.15","683.85","685.15",2666250,"1,82,25,01,875.00","1,82,25,01,875.00",15271250,-146250
09-Apr-2025,29-May-2025,XX,"-","688.60","694.10","675.00","687.10","685.85","687.10",176250,"12,05,63,062.50","12,05,63,062.50",192500,18750
09-Apr-2025,26-Jun-2025,XX,"-","-","-","-","686.05","687.70","695.15",0,"-","-",17500,0
08-Apr-2025,29-May-2025,XX,"-","686.90","692.85","680.00","685.50","687.00","685.50",160000,"10,97,01,437.50","10,97,01,437.50",173750,25000
08-Apr-2025,24-Apr-2025,XX,"-","683.00","690.00","676.20","682.95","685.45","682.95",4067500,"2,77,83,14,562.50","2,77,83,14,562.50",15417500,-631250
08-Apr-2025,26-Jun-2025,XX,"-","690.00","690.55","683.65","686.05","687.70","686.05",12500,"85,85,375.00","85,85,375.00",17500,-3750
07-Apr-2025,29-May-2025,XX,"-","661.30","680.55","652.35","673.65","675.95","673.65",200000,"13,31,45,375.00","13,31,45,375.00",148750,2500
07-Apr-2025,26-Jun-2025,XX,"-","659.55","676.95","659.55","676.95","676.95","676.95",10000,"66,88,875.00","66,88,875.00",21250,3750
07-Apr-2025,24-Apr-2025,XX,"-","662.00","679.10","642.60","670.50","673.00","670.50",6928750,"4,59,45,69,312.50","4,59,45,69,312.50",16048750,-1276250
04-Apr-2025,24-Apr-2025,XX,"-","692.70","692.70","671.55","682.10","683.50","682.10",3385000,"2,30,07,62,062.50","2,30,07,62,062.50",17325000,-245000
04-Apr-2025,29-May-2025,XX,"-","688.80","690.95","674.70","684.15","686.90","684.15",128750,"8,78,24,750.00","8,78,24,750.00",146250,-2500
04-Apr-2025,26-Jun-2025,XX,"-","681.00","685.15","681.00","685.15","685.15","685.15",10000,"68,18,937.50","68,18,937.50",17500,2500
03-Apr-2025,26-Jun-2025,XX,"-","686.00","699.25","686.00","698.25","697.25","698.25",11250,"77,83,937.50","77,83,937.50",15000,6250
03-Apr-2025,29-May-2025,XX,"-","686.05","697.00","681.60","696.30","696.15","696.30",147500,"10,20,41,437.50","10,20,41,437.50",148750,-18750
03-Apr-2025,24-Apr-2025,XX,"-","684.50","695.75","677.25","694.10","695.50","694.10",3528750,"2,43,00,60,750.00","2,43,00,60,750.00",17570000,112500
02-Apr-2025,24-Apr-2025,XX,"-","677.20","689.00","663.60","686.15","684.50","686.15",7483750,"5,07,15,19,000.00","5,07,15,19,000.00",17457500,406250
02-Apr-2025,29-May-2025,XX,"-","674.00","690.40","671.65","688.80","687.00","688.80",153750,"10,47,41,000.00","10,47,41,000.00",167500,-1250
02-Apr-2025,26-Jun-2025,XX,"-","677.55","689.35","677.10","689.00","688.90","689.00",6250,"42,77,062.50","42,77,062.50",8750,2500
01-Apr-2025,29-May-2025,XX,"-","663.00","667.55","653.00","664.20","662.25","664.20",58750,"3,88,88,437.50","3,88,88,437.50",168750,3750
01-Apr-2025,24-Apr-2025,XX,"-","660.05","668.45","648.20","662.40","660.90","662.40",4160000,"2,74,20,14,375.00","2,74,20,14,375.00",17051250,146250
01-Apr-2025,26-Jun-2025,XX,"-","671.00","671.20","657.80","668.10","668.10","671.05",11250,"74,76,375.00","74,76,375.00",6250,6250
28-Mar-2025,29-May-2025,XX,"-","681.50","681.50","666.30","669.80","669.95","669.80",76250,"5,13,37,687.50","5,13,37,687.50",165000,13750
28-Mar-2025,26-Jun-2025,XX,"-","-","-","-","687.00","-","675.10",0,"-","-",0,0
28-Mar-2025,24-Apr-2025,XX,"-","677.85","681.10","660.65","666.65","665.35","666.65",2378750,"1,59,17,19,312.50","1,59,17,19,312.50",16905000,161250
27-Mar-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
