Date,Expiry Date,Option Type,Strike Price,Open Price,High Price,Low Price,Close Price,Last Price,Settlement Price,Volume,Value  (₹ Lakhs) ,Premium Value  (₹ Lakhs) ,Open Interest,Change in OI
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
