FH_TIMESTAMP,FH_SYMBOL,FH_INSTRUMENT,FH_EXPIRY_DT,FH_CLOSING_PRICE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_TOT_TRADED_VAL,FH_UNDERLYING_VALUE,FH_MARKET_LOT,SOURCE,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_TOT_TRADED_QTY,FH_SETTLE_PRICE,FH_MARKET_TYPE
30-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1241.9,1236.5,1258.2,1235.0,2878596720.0,1238.2,450,,,XX,1241.6,1251.6,7709400.0,1451700.0,5143.0,1241.9,N
30-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1245.8,1258.3,1259.3,1244.0,29224665.0,1238.2,450,,,XX,1244.0,1256.5,111150.0,11700.0,52.0,1245.8,N
30-Jul-2025,LODHA,FUTSTK,,1234.1319580078125,1242.5043849067386,1251.3751691012048,1228.45073350636,1198616.0,1234.1319580078125,450,YFINANCE,,,,,,,,,
31-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1231.4,1224.8,1252.9,1217.5,1894174785.0,1231.6,450,,,XX,1235.5,1238.4,1249650.0,-482850.0,3409.0,1231.4,N
31-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1235.2,1226.4,1257.3,1218.0,3285412740.0,1231.6,450,,,XX,1241.7,1241.9,9012600.0,1303200.0,5895.0,1235.2,N
31-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1242.1,1236.6,1258.5,1230.9,53690310.0,1231.6,450,,,XX,1249.0,1245.8,137250.0,26100.0,96.0,1242.1,N
31-Jul-2025,LODHA,FUTSTK,,1227.5537109375,1213.9984163368856,1248.1857767290214,1212.104634210717,1649835.0,1227.5537109375,450,YFINANCE,,,,,,,,,
01-Aug-2025,LODHA,FUTSTK,28-Aug-2025,1208.4,1233.9,1241.9,1202.9,1224824355.0,1207.8,450,,,XX,1207.0,1235.2,8962200.0,-50400.0,2234.0,1208.4,N
01-Aug-2025,LODHA,FUTSTK,30-Sep-2025,1214.4,1239.0,1244.5,1209.0,29168325.0,1207.8,450,,,XX,1213.8,1242.1,143550.0,6300.0,53.0,1214.4,N
01-Aug-2025,LODHA,FUTSTK,28-Oct-2025,1250.1,0.0,0.0,0.0,0.0,1207.8,450,,,XX,0.0,1250.1,0.0,0.0,0.0,1250.1,N
01-Aug-2025,LODHA,FUTSTK,,1203.931640625,1232.9360123786307,1238.2186486499004,1193.6654311428224,857479.0,1203.931640625,450,YFINANCE,,,,,,,,,
04-Aug-2025,LODHA,FUTSTK,28-Aug-2025,1246.2,1205.7,1249.5,1205.7,1078244010.0,1244.0,450,,,XX,1244.7,1208.4,9016200.0,54000.0,1945.0,1246.2,N
04-Aug-2025,LODHA,FUTSTK,30-Sep-2025,1250.0,1214.8,1252.0,1214.8,30583395.0,1244.0,450,,,XX,1248.5,1214.4,146250.0,2700.0,55.0,1250.0,N
