symbol,expiry,entry_date,exit_date,direction,entry_premium_pct,exit_premium_pct,pnl_pct,pnl_rupees,spot,lot_size,days_held,month
ICICIGI,2024-09-26,2024-09-23,2024-09-26,SELL,13.173,12.886,0.287,2875.0,2004.1,500,3,2024-09
ICICIPRULI,2024-02-29,2024-02-26,2024-02-29,BUY,-14.209,-12.948,1.26,11550.0,610.9,1500,3,2024-02
ICICIPRULI,2024-03-28,2024-03-22,2024-03-28,BUY,-4.763,-0.597,4.166,38175.0,610.9,1500,6,2024-03
ICICIPRULI,2024-04-25,2024-04-22,2024-04-25,BUY,-5.009,-7.726,-2.717,-24900.0,610.9,1500,3,2024-04
ICICIPRULI,2024-05-30,2024-05-27,2024-05-30,BUY,-5.656,-10.157,-4.502,-41250.0,610.9,1500,3,2024-05
ICICIPRULI,2024-06-27,2024-06-24,2024-06-27,BUY,-0.638,-1.67,-1.031,-9450.0,610.9,1500,3,2024-06
ICICIPRULI,2024-07-25,2024-07-22,2024-07-25,SELL,3.896,14.88,-10.984,-100650.0,610.9,1500,3,2024-07
ICICIPRULI,2024-08-29,2024-08-26,2024-08-29,SELL,18.702,21.632,-2.93,-26850.0,610.9,1500,3,2024-08
ICICIPRULI,2024-09-26,2024-09-23,2024-09-26,SELL,29.481,28.491,0.99,9075.0,610.9,1500,3,2024-09
IDEA,2024-02-29,2024-02-26,2024-02-29,SELL,69.007,36.911,32.096,256000.0,9.97,80000,3,2024-02
IDEA,2024-03-28,2024-03-22,2024-03-28,SELL,34.403,32.899,1.505,12000.0,9.97,80000,6,2024-03
IDEA,2024-04-25,2024-04-22,2024-04-25,SELL,24.875,39.418,-14.544,-116000.0,9.97,80000,3,2024-04
IDEA,2024-05-30,2024-05-27,2024-05-30,SELL,50.953,45.938,5.015,20000.0,9.97,40000,3,2024-05
IDEA,2024-06-27,2024-06-24,2024-06-27,SELL,74.022,85.557,-11.535,-46000.0,9.97,40000,3,2024-06
IDEA,2024-07-25,2024-07-22,2024-07-25,SELL,59.478,51.856,7.623,30400.0,9.97,40000,3,2024-07
IDEA,2024-08-29,2024-08-26,2024-08-29,SELL,58.275,63.49,-5.216,-20800.0,9.97,40000,3,2024-08
IDEA,2024-09-26,2024-09-23,2024-09-26,SELL,8.626,4.112,4.514,18000.0,9.97,40000,3,2024-09
IEX,2023-02-23,2023-02-20,2023-02-23,BUY,-1.998,0.517,2.516,13312.0,141.12,3750,3,2023-02
IEX,2023-03-29,2023-03-24,2023-03-29,SELL,1.509,-8.836,10.346,54750.0,141.12,3750,5,2023-03
IEX,2023-04-27,2023-04-24,2023-04-27,SELL,8.596,7.851,0.744,3938.0,141.12,3750,3,2023-04
IEX,2023-05-25,2023-05-22,2023-05-25,SELL,10.58,10.225,0.354,1875.0,141.12,3750,3,2023-05
IEX,2023-06-29,2023-06-26,2023-06-27,BUY,-7.986,-9.332,-1.346,-7125.0,141.12,3750,1,2023-06
IEX,2023-07-27,2023-07-24,2023-07-27,BUY,-12.273,-15.214,-2.941,-15562.0,141.12,3750,3,2023-07
IEX,2023-08-31,2023-08-28,2023-08-31,BUY,-11.281,-10.714,0.567,3000.0,141.12,3750,3,2023-08
IEX,2023-09-28,2023-09-25,2023-09-28,BUY,-6.817,-7.1,-0.283,-1500.0,141.12,3750,3,2023-09
IEX,2023-10-26,2023-10-23,2023-10-26,BUY,-10.643,-12.557,-1.913,-10125.0,141.12,3750,3,2023-10
IEX,2023-11-30,2023-11-24,2023-11-30,SELL,0.73,1.899,-1.169,-6188.0,141.12,3750,6,2023-11
IEX,2024-01-25,2024-01-20,2024-01-25,SELL,0.978,-3.876,4.854,25687.0,141.12,3750,5,2024-01
INDIANB,2025-01-30,2025-01-27,2025-01-30,BUY,-0.842,0.174,1.016,4814.0,498.55,950,3,2025-01
INDIGO,2023-02-23,2023-02-20,2023-02-23,BUY,-67.703,-68.08,-0.376,-6600.0,5843.5,300,3,2023-02
INDIGO,2023-03-29,2023-03-24,2023-03-29,BUY,-68.041,-68.711,-0.67,-11745.0,5843.5,300,5,2023-03
INDIGO,2023-04-27,2023-04-24,2023-04-27,BUY,-65.857,-65.428,0.429,7515.0,5843.5,300,3,2023-04
INDIGO,2023-05-25,2023-05-22,2023-05-25,BUY,-60.86,-60.523,0.337,5910.0,5843.5,300,3,2023-05
INDIGO,2023-06-29,2023-06-26,2023-06-27,BUY,-57.782,-56.878,0.904,15855.0,5843.5,300,1,2023-06
INDIGO,2023-07-27,2023-07-24,2023-07-27,BUY,-54.246,-56.337,-2.091,-36660.0,5843.5,300,3,2023-07
INDIGO,2023-08-31,2023-08-28,2023-08-31,BUY,-57.506,-58.361,-0.856,-15000.0,5843.5,300,3,2023-08
INDIGO,2023-09-28,2023-09-25,2023-09-28,BUY,-59.214,-59.895,-0.681,-11940.0,5843.5,300,3,2023-09
INDIGO,2023-10-26,2023-10-23,2023-10-26,BUY,-59.06,-58.664,0.395,6930.0,5843.5,300,3,2023-10
INDIGO,2023-11-30,2023-11-24,2023-11-30,BUY,-55.96,-53.785,2.174,38115.0,5843.5,300,6,2023-11
INDIGO,2024-01-25,2024-01-20,2024-01-25,BUY,-48.023,-50.918,-2.895,-50745.0,5843.5,300,5,2024-01
INDUSINDBK,2025-03-27,2025-03-24,2025-03-27,SELL,0.515,0.0,0.515,1725.0,669.45,500,3,2025-03
INDUSTOWER,2023-02-23,2023-02-20,2023-02-23,BUY,-58.992,-56.322,2.67,29680.0,397.0,2800,3,2023-02
INDUSTOWER,2023-03-29,2023-03-24,2023-03-29,BUY,-62.594,-64.181,-1.587,-17640.0,397.0,2800,5,2023-03
INDUSTOWER,2023-04-27,2023-04-24,2023-04-27,BUY,-64.912,-63.501,1.411,15680.0,397.0,2800,3,2023-04
INDUSTOWER,2023-05-25,2023-05-22,2023-05-25,BUY,-63.854,-62.758,1.096,12180.0,397.0,2800,3,2023-05
INDUSTOWER,2023-06-29,2023-06-26,2023-06-27,BUY,-58.287,-58.992,-0.705,-7840.0,397.0,2800,1,2023-06
INDUSTOWER,2023-07-27,2023-07-24,2023-07-27,BUY,-57.292,-55.668,1.625,21930.0,397.0,3400,3,2023-07
INDUSTOWER,2023-08-31,2023-08-28,2023-08-31,BUY,-56.562,-55.982,0.579,7820.0,397.0,3400,3,2023-08
INDUSTOWER,2023-09-28,2023-09-25,2023-09-28,BUY,-53.161,-52.33,0.831,11220.0,397.0,3400,3,2023-09
INDUSTOWER,2023-10-26,2023-10-23,2023-10-26,BUY,-55.29,-57.179,-1.889,-25500.0,397.0,3400,3,2023-10
INDUSTOWER,2023-11-30,2023-11-24,2023-11-30,BUY,-53.287,-53.602,-0.315,-4250.0,397.0,3400,6,2023-11
INDUSTOWER,2024-01-25,2024-01-20,2024-01-25,BUY,-45.63,-43.224,2.406,32470.0,397.0,3400,5,2024-01
INDUSTOWER,2024-02-29,2024-02-26,2024-02-29,BUY,-37.922,-36.499,1.423,19210.0,397.0,3400,3,2024-02
INDUSTOWER,2024-03-28,2024-03-22,2024-03-28,BUY,-31.474,-26.675,4.798,64770.0,397.0,3400,6,2024-03
INDUSTOWER,2024-04-25,2024-04-22,2024-04-25,BUY,-11.776,-11.411,0.365,4930.0,397.0,3400,3,2024-04
INDUSTOWER,2024-05-30,2024-05-27,2024-05-30,BUY,-13.375,-13.602,-0.227,-3060.0,397.0,3400,3,2024-05
INDUSTOWER,2024-06-27,2024-06-24,2024-06-27,BUY,-13.98,-8.476,5.504,74290.0,397.0,3400,3,2024-06
INDUSTOWER,2024-07-25,2024-07-22,2024-07-25,SELL,6.033,6.99,-0.957,-12920.0,397.0,3400,3,2024-07
INDUSTOWER,2024-08-29,2024-08-26,2024-08-29,SELL,9.118,12.355,-3.237,-43690.0,397.0,3400,3,2024-08
INDUSTOWER,2024-09-26,2024-09-23,2024-09-26,SELL,1.788,-0.718,2.506,33830.0,397.0,3400,3,2024-09
INFY,2024-02-29,2024-02-26,2024-02-29,SELL,7.605,8.159,-0.553,-3420.0,1545.0,400,3,2024-02
INFY,2024-03-28,2024-03-22,2024-03-28,BUY,-1.981,-3.175,-1.194,-7380.0,1545.0,400,6,2024-03
INFY,2024-04-25,2024-04-22,2024-04-25,BUY,-7.181,-7.081,0.1,620.0,1545.0,400,3,2024-04
INFY,2024-05-30,2024-05-27,2024-05-30,BUY,-4.686,-7.563,-2.877,-17780.0,1545.0,400,3,2024-05
INFY,2024-06-27,2024-06-24,2024-06-27,BUY,-1.447,1.563,3.01,18600.0,1545.0,400,3,2024-06
INFY,2024-07-25,2024-07-22,2024-07-25,SELL,17.236,17.838,-0.602,-3720.0,1545.0,400,3,2024-07
INFY,2024-08-29,2024-08-26,2024-08-29,SELL,21.566,24.906,-3.34,-20640.0,1545.0,400,3,2024-08
INFY,2024-09-26,2024-09-23,2024-09-26,SELL,22.667,22.984,-0.317,-1960.0,1545.0,400,3,2024-09
INFY,2024-10-31,2024-10-28,2024-10-31,BUY,-1.214,13.994,15.208,113471.0,1865.35,400,3,2024-10
INFY,2025-10-28,2025-10-24,2025-10-28,BUY,-1.58,0.153,1.733,10575.0,1525.4,400,4,2025-10
INOXWIND,2025-05-29,2025-05-26,2025-05-29,BUY,-0.782,0.193,0.975,5994.0,190.63,3225,3,2025-05
IOC,2023-02-23,2023-02-20,2023-02-23,BUY,-52.495,-53.959,-1.464,-23888.0,167.35,9750,3,2023-02
IOC,2023-03-29,2023-03-24,2023-03-29,BUY,-53.242,-53.959,-0.717,-11700.0,167.35,9750,5,2023-03
IOC,2023-04-27,2023-04-24,2023-04-27,BUY,-53.182,-51.867,1.315,21450.0,167.35,9750,3,2023-04
IOC,2023-05-25,2023-05-22,2023-05-25,BUY,-48.013,-46.848,1.165,19013.0,167.35,9750,3,2023-05
IOC,2023-06-29,2023-06-26,2023-06-27,BUY,-46.43,-46.669,-0.239,-3900.0,167.35,9750,1,2023-06
IOC,2023-07-27,2023-07-24,2023-07-27,BUY,-40.424,-41.231,-0.807,-13163.0,167.35,9750,3,2023-07
IOC,2023-08-31,2023-08-28,2023-08-31,BUY,-45.055,-46.788,-1.733,-28275.0,167.35,9750,3,2023-08
IOC,2023-09-28,2023-09-25,2023-09-28,BUY,-44.966,-46.34,-1.374,-22425.0,167.35,9750,3,2023-09
IOC,2023-10-26,2023-10-23,2023-10-26,BUY,-47.475,-48.521,-1.046,-17063.0,167.35,9750,3,2023-10
IOC,2023-11-30,2023-11-24,2023-11-30,BUY,-38.094,-33.373,4.721,77025.0,167.35,9750,6,2023-11
IOC,2024-01-25,2024-01-20,2024-01-25,BUY,-11.473,-14.132,-2.659,-43388.0,167.35,9750,5,2024-01
IOC,2024-02-29,2024-02-26,2024-02-29,SELL,6.364,-1.046,7.41,120900.0,167.35,9750,3,2024-02
IOC,2024-03-28,2024-03-22,2024-03-28,BUY,-0.986,0.239,1.225,19988.0,167.35,9750,6,2024-03
IOC,2024-04-25,2024-04-22,2024-04-25,SELL,2.241,1.733,0.508,8287.0,167.35,9750,3,2024-04
IOC,2024-05-30,2024-05-27,2024-05-30,SELL,1.135,-3.376,4.512,36806.0,167.35,4875,3,2024-05
IOC,2024-06-27,2024-06-24,2024-06-27,BUY,-0.687,-2.181,-1.494,-12187.0,167.35,4875,3,2024-06
IOC,2024-08-29,2024-08-26,2024-08-29,SELL,3.681,5.719,-2.038,-16624.0,167.35,4875,3,2024-08
IOC,2024-09-26,2024-09-23,2024-09-26,SELL,1.339,2.241,-0.902,-7361.0,167.35,4875,3,2024-09
IRCTC,2024-02-29,2024-02-26,2024-02-29,SELL,40.238,33.806,6.431,38850.0,690.4,875,3,2024-02
IRCTC,2024-03-28,2024-03-22,2024-03-28,SELL,34.886,34.596,0.29,1750.0,690.4,875,6,2024-03
IRCTC,2024-04-25,2024-04-22,2024-04-25,SELL,45.09,48.87,-3.78,-22837.0,690.4,875,3,2024-04
IRCTC,2024-05-30,2024-05-27,2024-05-30,SELL,59.48,48.573,10.907,65887.0,690.4,875,3,2024-05
IRCTC,2024-06-27,2024-06-24,2024-06-27,SELL,46.285,43.54,2.745,16581.0,690.4,875,3,2024-06
IRCTC,2024-07-25,2024-07-22,2024-07-25,SELL,46.067,40.028,6.04,36488.0,690.4,875,3,2024-07
IRCTC,2024-08-29,2024-08-26,2024-08-29,SELL,34.835,33.64,1.195,7219.0,690.4,875,3,2024-08
IRCTC,2024-09-26,2024-09-23,2024-09-26,SELL,31.851,31.083,0.768,4637.0,690.4,875,3,2024-09
IREDA,2025-03-27,2025-03-24,2025-03-27,BUY,-2.805,0.223,3.028,14931.0,170.04,2900,3,2025-03
IRFC,2025-01-30,2025-01-27,2025-01-30,BUY,-0.511,0.229,0.74,3576.0,137.05,3525,3,2025-01
ITC,2023-02-23,2023-02-20,2023-02-23,BUY,-6.179,-5.284,0.895,5840.0,407.85,1600,3,2023-02
ITC,2023-03-29,2023-03-24,2023-03-29,BUY,-7.049,-5.958,1.091,7120.0,407.85,1600,5,2023-03
ITC,2023-05-25,2023-05-22,2023-05-25,SELL,4.144,8.079,-3.935,-25680.0,407.85,1600,3,2023-05
ITC,2023-06-29,2023-06-26,2023-06-27,SELL,9.464,9.084,0.38,2480.0,407.85,1600,1,2023-06
ITC,2023-07-27,2023-07-24,2023-07-27,SELL,15.484,13.804,1.68,10960.0,407.85,1600,3,2023-07
ITC,2023-08-31,2023-08-28,2023-08-31,SELL,8.434,7.662,0.772,5040.0,407.85,1600,3,2023-08
ITC,2023-09-28,2023-09-25,2023-09-28,SELL,8.68,7.76,0.919,6000.0,407.85,1600,3,2023-09
ITC,2023-10-26,2023-10-23,2023-10-26,SELL,6.62,6.399,0.221,1440.0,407.85,1600,3,2023-10
ITC,2023-11-30,2023-11-24,2023-11-30,SELL,7.552,6.706,0.846,5520.0,407.85,1600,6,2023-11
ITC,2024-01-25,2024-01-20,2024-01-25,SELL,14.993,11.536,3.457,22560.0,407.85,1600,5,2024-01
ITC,2024-02-29,2024-02-26,2024-02-29,SELL,0.539,-0.392,0.932,6080.0,407.85,1600,3,2024-02
ITC,2024-03-28,2024-03-22,2024-03-28,SELL,5.124,4.99,0.135,880.0,407.85,1600,6,2024-03
ITC,2024-04-25,2024-04-22,2024-04-25,SELL,4.511,7.245,-2.734,-17840.0,407.85,1600,3,2024-04
ITC,2024-05-30,2024-05-27,2024-05-30,SELL,6.117,3.886,2.231,14560.0,407.85,1600,3,2024-05
ITC,2024-06-27,2024-06-24,2024-06-27,SELL,3.678,4.095,-0.417,-2720.0,407.85,1600,3,2024-06
ITC,2024-07-25,2024-07-22,2024-07-25,SELL,14.527,20.179,-5.652,-36880.0,407.85,1600,3,2024-07
ITC,2024-08-29,2024-08-26,2024-08-29,SELL,24.065,23.894,0.172,1120.0,407.85,1600,3,2024-08
ITC,2024-09-26,2024-09-23,2024-09-26,SELL,26.762,28.454,-1.692,-11040.0,407.85,1600,3,2024-09
ITC,2025-05-29,2025-05-26,2025-05-29,BUY,-1.682,-0.227,1.455,10312.0,442.9,1600,3,2025-05
KFINTECH,2025-09-30,2025-09-26,2025-09-30,BUY,-1.373,0.086,1.458,7027.0,1070.8,450,4,2025-09
KOTAKBANK,2023-02-23,2023-02-20,2023-02-23,BUY,-16.778,-18.388,-1.609,-13440.0,2087.8,400,3,2023-02
KOTAKBANK,2023-03-29,2023-03-24,2023-03-29,BUY,-18.955,-17.66,1.296,10820.0,2087.8,400,5,2023-03
KOTAKBANK,2023-04-27,2023-04-24,2023-04-27,BUY,-9.189,-8.859,0.33,2760.0,2087.8,400,3,2023-04
KOTAKBANK,2023-05-25,2023-05-22,2023-05-25,BUY,-7.261,-7.781,-0.52,-4340.0,2087.8,400,3,2023-05
KOTAKBANK,2023-06-29,2023-06-26,2023-06-27,BUY,-12.451,-11.665,0.786,6560.0,2087.8,400,1,2023-06
KOTAKBANK,2023-07-27,2023-07-24,2023-07-27,BUY,-8.995,-10.051,-1.056,-8820.0,2087.8,400,3,2023-07
KOTAKBANK,2023-08-31,2023-08-28,2023-08-31,BUY,-14.391,-15.799,-1.408,-11760.0,2087.8,400,3,2023-08
KOTAKBANK,2023-09-28,2023-09-25,2023-09-28,BUY,-14.534,-16.956,-2.421,-20220.0,2087.8,400,3,2023-09
KOTAKBANK,2023-10-26,2023-10-23,2023-10-26,BUY,-16.762,-18.737,-1.976,-16500.0,2087.8,400,3,2023-10
KOTAKBANK,2023-11-30,2023-11-24,2023-11-30,BUY,-16.34,-16.024,0.316,2640.0,2087.8,400,6,2023-11
KOTAKBANK,2024-01-25,2024-01-20,2024-01-25,BUY,-13.5,-15.401,-1.902,-15880.0,2087.8,400,5,2024-01
LTF,2024-05-30,2024-05-27,2024-05-30,BUY,-45.029,-47.004,-1.974,-25433.0,288.7,4462,3,2024-05
LTF,2024-06-27,2024-06-24,2024-06-27,BUY,-37.357,-37.877,-0.52,-6693.0,288.7,4462,3,2024-06
LTF,2024-07-25,2024-07-22,2024-07-25,BUY,-39.761,-39.903,-0.142,-1829.0,288.7,4462,3,2024-07
LTF,2024-08-29,2024-08-26,2024-08-29,BUY,-41.323,-41.067,0.256,3302.0,288.7,4462,3,2024-08
LTF,2024-09-26,2024-09-23,2024-09-26,BUY,-36.117,-35.438,0.679,8746.0,288.7,4462,3,2024-09
LTF,2025-04-24,2025-04-21,2025-04-24,BUY,-0.893,0.134,1.027,7848.0,171.26,4462,3,2025-04
LTF,2025-05-29,2025-05-26,2025-05-29,BUY,-1.44,-0.017,1.423,11064.0,174.29,4462,3,2025-05
LTIM,2023-02-23,2023-02-20,2023-02-23,BUY,-17.298,-18.081,-0.784,-6967.0,5926.0,150,3,2023-02
LTIM,2023-03-29,2023-03-24,2023-03-29,BUY,-22.097,-22.01,0.087,772.0,5926.0,150,5,2023-03
LTIM,2023-04-27,2023-04-24,2023-04-27,BUY,-29.196,-27.126,2.07,18397.0,5926.0,150,3,2023-04
LTIM,2023-05-25,2023-05-22,2023-05-25,BUY,-15.683,-17.159,-1.476,-13118.0,5926.0,150,3,2023-05
LTIM,2023-06-29,2023-06-26,2023-06-27,BUY,-15.29,-12.94,2.351,20895.0,5926.0,150,1,2023-06
LTIM,2023-07-27,2023-07-24,2023-07-27,BUY,-17.54,-18.08,-0.539,-4792.0,5926.0,150,3,2023-07
LTIM,2023-08-31,2023-08-28,2023-08-31,BUY,-13.421,-12.166,1.255,11160.0,5926.0,150,3,2023-08
LTIM,2023-09-28,2023-09-25,2023-09-28,BUY,-9.096,-11.115,-2.019,-17947.0,5926.0,150,3,2023-09
LTIM,2023-10-26,2023-10-23,2023-10-26,BUY,-12.141,-12.937,-0.796,-7080.0,5926.0,150,3,2023-10
LTIM,2023-11-30,2023-11-24,2023-11-30,BUY,-7.566,-6.429,1.137,10103.0,5926.0,150,6,2023-11
LTIM,2024-01-25,2024-01-20,2024-01-25,BUY,-4.832,-7.361,-2.529,-22477.0,5926.0,150,5,2024-01
LTIM,2024-02-29,2024-02-26,2024-02-29,BUY,-7.848,-10.64,-2.793,-24825.0,5926.0,150,3,2024-02
LTIM,2024-03-28,2024-03-22,2024-03-28,BUY,-15.181,-16.684,-1.504,-13365.0,5926.0,150,6,2024-03
LTIM,2024-04-25,2024-04-22,2024-04-25,BUY,-21.011,-21.85,-0.84,-7463.0,5926.0,150,3,2024-04
LTIM,2024-05-30,2024-05-27,2024-05-30,BUY,-17.546,-19.667,-2.121,-18855.0,5926.0,150,3,2024-05
LTIM,2024-06-27,2024-06-24,2024-06-27,BUY,-13.854,-9.564,4.29,38138.0,5926.0,150,3,2024-06
LTIM,2024-07-25,2024-07-22,2024-07-25,BUY,-3.399,-5.532,-2.133,-18960.0,5926.0,150,3,2024-07
LTIM,2024-08-29,2024-08-26,2024-08-29,BUY,-2.96,3.35,6.31,56092.0,5926.0,150,3,2024-08
LTIM,2024-09-26,2024-09-23,2024-09-26,SELL,6.764,3.842,2.922,25973.0,5926.0,150,3,2024-09
LTIM,2025-09-30,2025-09-26,2025-09-30,BUY,-0.562,-0.019,0.542,4127.0,5075.0,150,4,2025-09
LT,2023-02-23,2023-02-20,2023-02-23,BUY,-44.785,-46.443,-1.658,-20025.0,4024.9,300,3,2023-02
LT,2023-03-29,2023-03-24,2023-03-29,BUY,-46.329,-46.697,-0.368,-4440.0,4024.9,300,5,2023-03
LT,2023-04-27,2023-04-24,2023-04-27,BUY,-44.642,-42.838,1.804,21780.0,4024.9,300,3,2023-04
LT,2023-05-25,2023-05-22,2023-05-25,BUY,-44.869,-45.205,-0.335,-4050.0,4024.9,300,3,2023-05
LT,2023-06-29,2023-06-26,2023-06-27,BUY,-40.878,-40.575,0.303,3660.0,4024.9,300,1,2023-06
LT,2023-07-27,2023-07-24,2023-07-27,BUY,-35.187,-33.869,1.318,15915.0,4024.9,300,3,2023-07
LT,2023-08-31,2023-08-28,2023-08-31,BUY,-33.149,-32.889,0.26,3135.0,4024.9,300,3,2023-08
LT,2023-09-28,2023-09-25,2023-09-28,BUY,-27.85,-25.33,2.521,30435.0,4024.9,300,3,2023-09
LT,2023-10-26,2023-10-23,2023-10-26,BUY,-26.46,-28.654,-2.194,-26490.0,4024.9,300,3,2023-10
LT,2023-11-30,2023-11-24,2023-11-30,BUY,-23.999,-22.899,1.101,13290.0,4024.9,300,6,2023-11
LT,2024-01-25,2024-01-20,2024-01-25,BUY,-9.814,-10.82,-1.006,-12150.0,4024.9,300,5,2024-01
LT,2024-02-29,2024-02-26,2024-02-29,BUY,-13.629,-13.752,-0.123,-1485.0,4024.9,300,3,2024-02
LT,2024-03-28,2024-03-22,2024-03-28,BUY,-9.939,-6.57,3.369,40680.0,4024.9,300,6,2024-03
LT,2024-04-25,2024-04-22,2024-04-25,BUY,-10.293,-9.44,0.853,10305.0,4024.9,300,3,2024-04
LT,2024-05-30,2024-05-27,2024-05-30,BUY,-9.201,-9.732,-0.53,-3203.0,4024.9,150,3,2024-05
LT,2024-06-27,2024-06-24,2024-06-27,BUY,-12.111,-11.44,0.671,4050.0,4024.9,150,3,2024-06
LT,2024-07-25,2024-07-22,2024-07-25,BUY,-9.392,-10.2,-0.809,-4883.0,4024.9,150,3,2024-07
LT,2024-08-29,2024-08-26,2024-08-29,BUY,-9.442,-8.605,0.837,5055.0,4024.9,150,3,2024-08
LT,2024-09-26,2024-09-23,2024-09-26,BUY,-5.762,-6.595,-0.834,-5033.0,4024.9,150,3,2024-09
LUPIN,2024-02-29,2024-02-26,2024-02-29,BUY,-21.041,-20.191,0.85,14662.0,2029.4,850,3,2024-02
LUPIN,2024-03-28,2024-03-22,2024-03-28,BUY,-20.619,-20.459,0.16,2763.0,2029.4,850,6,2024-03
LUPIN,2024-04-25,2024-04-22,2024-04-25,BUY,-21.201,-21.386,-0.185,-3187.0,2029.4,850,3,2024-04
LUPIN,2024-05-30,2024-05-27,2024-05-30,BUY,-19.952,-22.213,-2.262,-19508.0,2029.4,425,3,2024-05
LUPIN,2024-06-27,2024-06-24,2024-06-27,BUY,-22.637,-21.903,0.734,6333.0,2029.4,425,3,2024-06
LUPIN,2024-07-25,2024-07-22,2024-07-25,BUY,-10.853,-11.02,-0.168,-1445.0,2029.4,425,3,2024-07
LUPIN,2024-08-29,2024-08-26,2024-08-29,SELL,4.309,8.16,-3.851,-33214.0,2029.4,425,3,2024-08
LUPIN,2024-09-26,2024-09-23,2024-09-26,SELL,7.559,7.689,-0.131,-1126.0,2029.4,425,3,2024-09
M&M,2024-02-29,2024-02-26,2024-02-29,BUY,-48.509,-48.541,-0.032,-420.0,3749.6,350,3,2024-02
M&M,2024-03-28,2024-03-22,2024-03-28,BUY,-49.728,-48.749,0.979,12845.0,3749.6,350,6,2024-03
M&M,2024-04-25,2024-04-22,2024-04-25,BUY,-44.359,-44.247,0.112,1470.0,3749.6,350,3,2024-04
M&M,2024-05-30,2024-05-27,2024-05-30,BUY,-31.763,-33.434,-1.671,-21928.0,3749.6,350,3,2024-05
M&M,2024-06-27,2024-06-24,2024-06-27,BUY,-22.266,-22.929,-0.663,-8697.0,3749.6,350,3,2024-06
M&M,2024-07-25,2024-07-22,2024-07-25,BUY,-25.267,-25.192,0.075,980.0,3749.6,350,3,2024-07
M&M,2024-08-29,2024-08-26,2024-08-29,BUY,-25.517,-26.381,-0.864,-11340.0,3749.6,350,3,2024-08
M&M,2024-09-26,2024-09-23,2024-09-26,BUY,-18.745,-15.394,3.351,43978.0,3749.6,350,3,2024-09
MANAPPURAM,2024-02-29,2024-02-26,2024-02-29,BUY,-34.356,-36.575,-2.219,-36900.0,277.1,6000,3,2024-02
MANAPPURAM,2024-03-28,2024-03-22,2024-03-28,BUY,-37.369,-37.568,-0.198,-3300.0,277.1,6000,6,2024-03
MANAPPURAM,2024-04-25,2024-04-22,2024-04-25,BUY,-30.964,-29.791,1.173,19500.0,277.1,6000,3,2024-04
MANAPPURAM,2024-05-30,2024-05-27,2024-05-30,BUY,-36.359,-39.534,-3.176,-26400.0,277.1,3000,3,2024-05
MANAPPURAM,2024-06-27,2024-06-24,2024-06-27,BUY,-30.025,-24.017,6.009,49950.0,277.1,3000,3,2024-06
MANAPPURAM,2024-07-25,2024-07-22,2024-07-25,BUY,-22.227,-25.936,-3.71,-30840.0,277.1,3000,3,2024-07
MANAPPURAM,2024-08-29,2024-08-26,2024-08-29,BUY,-21.952,-21.454,0.498,4140.0,277.1,3000,3,2024-08
MANAPPURAM,2024-09-26,2024-09-23,2024-09-26,BUY,-24.731,-26.619,-1.887,-15690.0,277.1,3000,3,2024-09
MANAPPURAM,2024-12-26,2024-12-23,2024-12-26,SELL,0.655,-0.011,0.666,3690.0,184.77,3000,3,2024-12
MANAPPURAM,2025-01-30,2025-01-27,2025-01-30,SELL,0.607,-0.126,0.733,4055.0,184.46,3000,3,2025-01
MARICO,2023-02-23,2023-02-20,2023-02-23,BUY,-33.768,-32.241,1.527,13560.0,739.9,1200,3,2023-02
MARICO,2023-03-29,2023-03-24,2023-03-29,BUY,-35.376,-36.275,-0.899,-7980.0,739.9,1200,5,2023-03
MARICO,2023-04-27,2023-04-24,2023-04-27,BUY,-35.748,-32.923,2.825,25080.0,739.9,1200,3,2023-04
MARICO,2023-05-25,2023-05-22,2023-05-25,BUY,-28.369,-28.477,-0.108,-960.0,739.9,1200,3,2023-05
MARICO,2023-06-29,2023-06-26,2023-06-27,BUY,-28.49,-28.659,-0.169,-1500.0,739.9,1200,1,2023-06
MARICO,2023-07-27,2023-07-24,2023-07-27,BUY,-27.51,-25.017,2.494,22140.0,739.9,1200,3,2023-07
MARICO,2023-08-31,2023-08-28,2023-08-31,BUY,-24.524,-22.99,1.534,13620.0,739.9,1200,3,2023-08
MARICO,2023-09-28,2023-09-25,2023-09-28,BUY,-21.645,-24.179,-2.534,-22500.0,739.9,1200,3,2023-09
MARICO,2023-10-26,2023-10-23,2023-10-26,BUY,-27.301,-27.369,-0.068,-600.0,739.9,1200,3,2023-10
MARICO,2023-11-30,2023-11-24,2023-11-30,BUY,-29.173,-27.382,1.791,15900.0,739.9,1200,6,2023-11
MARICO,2024-01-25,2024-01-20,2024-01-25,BUY,-29.166,-28.97,0.196,1740.0,739.9,1200,5,2024-01
MARICO,2024-02-29,2024-02-26,2024-02-29,BUY,-29.038,-29.443,-0.405,-3600.0,739.9,1200,3,2024-02
MARICO,2024-03-28,2024-03-22,2024-03-28,BUY,-32.687,-32.842,-0.155,-1380.0,739.9,1200,6,2024-03
MARICO,2024-04-25,2024-04-22,2024-04-25,BUY,-31.464,-31.051,0.412,3660.0,739.9,1200,3,2024-04
MARICO,2024-05-30,2024-05-27,2024-05-30,BUY,-18.313,-19.124,-0.811,-7200.0,739.9,1200,3,2024-05
MARICO,2024-06-27,2024-06-24,2024-06-27,BUY,-15.881,-17.34,-1.46,-12960.0,739.9,1200,3,2024-06
